sample_id,subject_id,scenario,accel_mean_g,accel_std_g,accel_peak_g,gyro_peak_dps,posture_change_deg,immobility_s,heart_rate_bpm,spo2_percent,ppg_signal_quality,label_fall,label_health_anomaly
SYN-W003218,SYN-029,rest,1.0208634483707655,0.009862519927599584,1.153990238143709,24.588872047830712,0.0,2.0,74.71254872358183,95.64867822382615,0.702508052748628,0,0
SYN-W003219,SYN-045,run,1.1245883807991939,0.31450556455436945,2.2438411988606624,162.53499007230155,21.944431825512996,0.016671592014776956,136.22304756762924,96.95461648131743,0.6058742404031832,0,0
SYN-W003220,SYN-037,stumble,1.004178521476353,0.18827972800440151,2.0623949597978437,186.64899740002966,23.340376810005004,0.3006344675829206,80.15377957940986,94.5268525610004,0.7052451098205981,0,0
SYN-W003221,SYN-018,walk,0.9966661374724005,0.1297511730072989,1.4640921629083812,84.10632525646447,9.813048027104452,0.057420612034405225,,97.41770972208839,0.6822069161921015,0,0
SYN-W003222,SYN-053,rest,1.0559463854626197,0.02043004330339327,1.192413568949196,14.245437673713793,3.481413359547896,2.0,62.05589799069119,95.3633379361332,0.548439902168216,0,0
SYN-W003223,SYN-036,sit_lie,0.9242260333835859,0.045672665116713376,1.141853272221698,73.02070928981013,44.59361258006225,0.7021895819292836,70.49985163965545,95.34424885233551,0.8305735744350093,0,0
SYN-W003224,SYN-007,sit_lie,0.9369400972377951,0.14034936792893624,1.3337515531377322,107.0665974645569,52.822527060339425,0.8473249774217617,67.07199441828698,95.9284551522809,0.8609342605171586,0,0
SYN-W003225,SYN-036,sit_lie,0.9420843640529758,0.057973724653761,0.9412710750900696,28.28687934395534,49.978896632051764,0.6349895955125838,76.27911946688025,94.68206003294387,0.9240027480503481,0,0
SYN-W003226,SYN-044,rest,0.9807088920683272,0.03205441680590466,1.0006037245270447,4.992490890051582,1.5314065258926295,1.534340184039039,,94.4149873495401,0.7612962120531046,1,0
SYN-W003227,SYN-022,sit_lie,1.0514436779495742,0.08828326702364332,1.2276618465296787,91.6153079092828,52.200869308861144,0.49887852418154016,51.8603375011464,97.30628571807414,0.8645095376294469,0,0
SYN-W003228,SYN-067,stumble,1.1283170714231838,0.30145818070568187,2.4514588651279983,192.39997610685035,29.32548050323782,0.1175204547974143,101.58662956106518,97.79301732217615,0.7477179686696154,0,0
SYN-W003229,SYN-003,rest,1.1007929881613132,0.0376004898547453,1.4252543264569422,23.034664807557213,6.309040151953663,0.8893890562937445,72.05135700741091,95.25631993557394,1.0,0,0
SYN-W003230,SYN-002,rest,1.0594723516816302,0.02379124433867825,1.0421210810397963,13.393960430506988,8.252716021436099,1.671082136320074,48.12872114476183,96.32196207939191,0.7565401996273788,0,0
SYN-W003231,SYN-049,stumble,1.0156891940914081,0.2716856931289742,2.4242085249613843,261.299563483182,25.218372620951747,0.25206401046537097,93.0508314562529,96.95423662409766,0.6504642614849373,0,0
SYN-W003232,SYN-051,fall,1.1340358050942023,0.3604094540294476,3.0151553884707325,461.15429045704275,81.72769034383366,0.9751657580873146,97.91212572442947,98.8293660231295,0.5156325720399574,1,0
SYN-W003233,SYN-068,sit_lie,0.9748900253676304,0.050311834827765405,1.3953135908880467,87.40203106533055,40.93396144623247,0.5806474692239776,79.8737610170142,97.99200961806476,0.8098275745512836,0,0
SYN-W003234,SYN-002,rest,0.9766739199337057,0.005,0.9218459706198702,14.08505164880729,2.380753718405952,1.191661062192774,52.51313740239586,96.34901120636088,0.7078996381622911,0,0
SYN-W003235,SYN-034,walk,1.0468638141870565,0.10413917922482223,1.1245936748428087,68.07736248285393,16.46840902393044,0.11234493944097781,93.4454117670595,96.08067912171651,0.4818560718230286,0,0
SYN-W003236,SYN-078,health_anomaly,1.0162298338551305,0.1216029255384309,1.6374823709500046,93.44705673461182,9.20957588783277,0.7377647265455695,92.57863832122912,88.08905817471157,0.7635614664633357,0,1
SYN-W003237,SYN-018,run,1.1673267030702266,0.28675565629462246,1.8799960782217289,92.8512125940874,15.941231160742733,0.09615459119087895,137.70776584674937,96.63323394382422,0.49181406789237075,0,0
SYN-W003238,SYN-048,fall,1.141956019705941,0.7160737360145677,4.2002067263103635,318.369135002525,70.69937190946828,0.8776563189878066,87.04470772684449,98.0087785465146,0.5409644999176573,1,0
SYN-W003239,SYN-079,rest,0.971138066208887,0.020282925300382372,1.0507630069815934,14.545816370296013,4.501413606905269,1.542862654213827,95.29853677987344,96.6022997166077,0.731175163338954,0,0
SYN-W003240,SYN-073,run,1.1204357928672932,0.32071604286759003,1.5440294974799986,197.02089107093906,13.494005290309314,0.014267102159239431,125.96196584491054,94.63572719510827,0.8959228943182487,0,0
SYN-W003241,SYN-027,run,1.1353372448117256,0.37647415748383994,1.686651953066936,140.1528407148538,25.673928742700078,0.023030536610546742,112.89468283141682,96.5837687355044,0.4656554998401322,0,0
SYN-W003242,SYN-023,walk,1.0370285310205958,0.14597646344926968,1.6553217135870342,100.59195187567248,9.655701215748557,0.12837939261942866,94.83113892888298,97.47242764679001,0.7595397987019489,0,0
SYN-W003243,SYN-026,fall,1.1468204027446243,0.40035964418128167,3.0049367158703353,388.05651076212143,70.96052621750528,0.8868321904824488,86.03176322776116,97.8233934360167,0.7024473796869766,1,0
SYN-W003244,SYN-011,run,1.1312610184525402,0.24587213860771634,2.690139192578178,117.58471897559802,20.461281182697185,0.029561695143594965,130.5140806725849,96.60723607141342,,0,0
SYN-W003245,SYN-069,rest,0.973619435180696,0.050256670913191644,1.3537730176184104,15.098992637939839,2.4009324689954274,1.7632644432974032,85.75112573300324,99.37384140733204,0.7876502927862189,0,0
SYN-W003246,SYN-065,run,1.2614723282187779,0.3254276408057117,2.4506872366482093,217.78985621278758,14.240834027516172,0.0557031080251123,139.70365755377986,97.04806709714974,0.5342425136613851,0,0
SYN-W003247,SYN-071,walk,1.0483004381819445,0.18655992639029007,1.9664988649352777,90.25560284531574,4.150166415850576,0.06676660042784001,91.61418237965938,95.5027687116338,0.8056972014862833,0,0
SYN-W003248,SYN-078,rest,0.9965024882116403,0.048250346577342056,1.2263299414634068,18.70751803408938,7.235042144941436,1.8126901810521265,75.52631762561396,100.0,0.7947260478338355,0,0
SYN-W003249,SYN-068,rest,0.9099057294722915,0.02038729870204191,0.75,8.114773982710984,5.01433413778932,1.514919041181812,79.75053750859207,97.54770697709917,0.5887018030961895,0,0
SYN-W003250,SYN-035,fall,1.1603618688891264,0.5232026587899327,4.062134817190946,449.04046588942447,86.68455694198711,1.3363398314044896,107.0385612122356,100.0,0.8924344998442726,1,0
SYN-W003251,SYN-044,fall_health_anomaly,1.1443613613307104,0.45279292016233913,3.30396502142004,320.5141411436624,80.81875469345786,1.3491805055031851,100.42637655715096,86.32760617150757,0.5423539480343897,1,1
SYN-W003252,SYN-057,walk,0.9999798948627804,0.1944189400413559,1.8747296635989485,89.50565167386894,11.123192355783663,0.10244417378641792,81.74131459779898,97.69380547388266,0.9352681142736,0,0
SYN-W003253,SYN-003,fall,1.0629229314077933,0.6685675595280491,3.9837643686330417,415.5712420098863,60.19842459395174,1.1662544571399123,106.43749296846968,96.51358025947367,0.7049473339331542,1,0
SYN-W003254,SYN-076,rest,0.9761747722095075,0.040855253299735446,1.5678305820673548,15.756588649356573,0.4085298331270053,1.5303107487425207,94.20208650748218,94.99554553825674,0.6162167432025716,0,0
SYN-W003255,SYN-013,health_anomaly,0.9899645644832781,0.10604630368171195,1.147966707917077,100.13854134902178,11.61195175258562,0.947140367670652,101.55603103262563,90.48497682030732,0.8393094337873873,0,1
SYN-W003256,SYN-074,walk,1.0729376821049135,0.12182014863827045,1.4650575554102496,102.65996393687314,14.651679193973132,0.030998907461424252,90.26211978184074,93.525606897968,0.7816491851927134,0,0
SYN-W003257,SYN-076,sit_lie,0.9241295500043437,0.09161304767657033,1.5205951850371497,164.73822568817442,47.99521823090855,0.4100512275195824,96.78101233123483,94.90655193542513,0.7283604861161359,0,0
SYN-W003258,SYN-030,walk,1.017213900851611,0.19137023587997706,2.0315592859505855,96.96612501725153,11.176656170345854,0.16124283783415294,97.03894399348171,98.11135953689296,0.6639633609454336,0,0
SYN-W003259,SYN-017,rest,1.0233395085239843,0.06248719862970769,1.125833710004445,5.612772674451398,7.764840557596115,1.3697359847618662,80.17933121531948,97.51967364230698,0.43437240150560946,0,0
SYN-W003260,SYN-006,walk,1.0340239221711307,0.16239694347732822,1.9775330998603224,127.67029742859422,10.4834527133017,0.08034861346378107,89.95430699042473,,0.5225877469481803,0,0
SYN-W003261,SYN-008,run,1.1356602219389351,0.40824188506331055,3.1413934233926484,247.5590902570192,17.251230014679642,0.019714544090168117,124.18136987462205,97.44411091503544,0.3991266327115198,0,0
SYN-W003262,SYN-036,walk,1.0460175883274703,0.05584654888519157,1.052422618143861,96.20922347392016,10.874113136057657,0.1083370687431459,86.92341562719434,96.41056976321293,0.7177492261962424,0,0
SYN-W003263,SYN-033,walk,1.005590061404567,0.11310106546691022,1.3463840537110854,78.93680422669436,12.113256067497275,0.09173269448864543,71.09548536777626,95.81306234992786,0.487205353564186,0,0
SYN-W003264,SYN-044,stumble,1.0526476063426402,0.24413632797988005,2.274201668843166,201.87755259545202,44.475101744071075,0.2694886296200438,103.12618215152715,98.49624366211324,0.6168731442976332,0,0
SYN-W003265,SYN-056,rest,1.0248854855942333,0.005,0.9612050000982597,1.0,7.573181375742115,1.668680586764193,75.80411107727213,97.4449288379177,0.7029659597713305,0,0
SYN-W003266,SYN-003,rest,1.017743687971374,0.06234877772947618,1.2339040872002385,12.652327973876263,4.929926104537671,1.5852104150899646,73.67851461632432,97.86286468177578,0.8465844021905774,0,0
SYN-W003267,SYN-069,walk,1.0915870405828736,0.10332065189186562,1.7092876296957404,105.46639150178012,20.22892154381346,0.0858187511602826,87.37518866043759,100.0,0.705383305330657,0,0
SYN-W003268,SYN-050,sit_lie,1.0625744640202988,0.08671304133024149,1.4275372196789289,143.40332357408363,34.27117972187011,0.6211166172684728,70.6248128415396,98.36861235072449,0.7664286061900587,0,0
SYN-W003269,SYN-011,sit_lie,0.9871327833038903,0.06343286312089474,1.1873419330861061,78.75082760715472,52.60522236285182,0.48359592909969923,80.770341427345,98.04745849704452,0.6545620311914613,0,0
SYN-W003270,SYN-003,rest,1.0052901494275082,0.005,1.4586766519959766,8.396014509799224,4.200121617070496,2.0,71.28545550563975,96.58393107730778,0.6497673515942782,0,0
SYN-W003271,SYN-066,stumble,1.0188132579338183,0.3044180113949963,2.2668585588376233,356.4254433989604,25.9265918936987,0.23555817118643765,93.04370944007462,96.69109757691788,0.5825373741531162,0,0
SYN-W003272,SYN-059,fall,1.1635034147485017,0.454132750106761,3.3409302995884067,359.60349718273136,54.727909538626704,0.8964283710034707,100.67508291762051,99.3357748544513,0.44403146937196347,1,0
SYN-W003273,SYN-046,stumble,1.0892327767886814,0.25597370672051084,1.9839123537774546,179.06453148085913,44.18738167020931,0.191677782849342,90.75491317275039,97.66494058073371,0.8719039463480089,0,0
SYN-W003274,SYN-019,sit_lie,1.12587232015757,0.08363915987373029,1.6100886875965883,140.5516013902749,55.65548354014176,0.5408795423613937,61.99118528008489,97.79578406223024,0.7426857250923695,0,0
SYN-W003275,SYN-042,walk,0.9597626973510267,0.2454297989604034,1.423664311028595,76.73638135688225,15.81856379066139,0.10628398149450453,89.18912873484808,95.51834905704214,0.8596817361132287,0,0
SYN-W003276,SYN-053,stumble,1.1249619061739793,0.2649220736757941,2.7863000454461946,275.9642908837156,35.85186858218111,0.2711698231495925,71.93027971865489,96.23934542173167,0.5826223128828982,0,0
SYN-W003277,SYN-079,run,1.2231057414825264,0.3291408744035188,2.471154681326763,185.0733165491598,13.470859483379492,0.0,142.34199398196142,,0.3574893755381004,0,0
SYN-W003278,SYN-036,walk,1.0385260303429473,0.11405919273239962,1.2696243884627638,75.03127013463633,13.721753015036636,0.08394438294200783,96.45440282322518,97.18834334782001,0.9358092164556858,0,0
SYN-W003279,SYN-018,rest,1.0284906173144794,0.012545489046904598,0.8426429950858063,4.547972317605929,6.072173044956887,1.4939127240305006,63.523097264149015,97.64443775081749,0.5084128967807057,0,0
SYN-W003280,SYN-024,stumble,1.0711333186373984,0.12965452831583046,2.12558731782787,182.39723260861822,28.315641610569003,0.1965416120201846,96.89958060972093,96.68554589169158,0.7061782431829516,0,0
SYN-W003281,SYN-023,sit_lie,1.0094278971396893,0.09110507983453736,1.8367583521463902,107.1955669035113,41.10620268523678,0.49473222175707043,86.36097192664522,97.83431557166762,0.7920574530917365,0,0
SYN-W003282,SYN-024,fall,1.0795202416330656,0.3498308098402019,3.588677101823687,145.5513789882002,26.529739785949836,1.5055282142977973,82.7124416766053,96.7149593362784,0.20732822984268212,1,0
SYN-W003283,SYN-031,sit_lie,0.9833335082901656,0.07429838462451659,1.6691769627279907,74.57520574601719,43.95590411996684,0.6367318616927632,55.936238469807584,98.67738085728206,0.8491205137491007,0,0
SYN-W003284,SYN-038,fall,1.0891875409278158,0.4163247189412006,3.854446815378972,325.2542775900475,68.36234336235391,1.0595116555240907,103.66810155360682,99.04667141777637,0.31247891420309887,1,0
SYN-W003285,SYN-060,walk,1.0291209679890403,0.1728421375209542,1.571045524743073,79.77557280413114,15.26873863423561,0.07422417198657102,67.89546243235655,96.60611131433998,0.7336290447598487,0,0
SYN-W003286,SYN-021,stumble,1.0763317566885597,0.2198850776641805,1.813418986854088,178.38458755334418,34.202822058881154,0.2754370023375212,90.68705899747282,96.93448287016194,0.7281911376132224,0,0
SYN-W003287,SYN-071,stumble,1.2034308296925587,0.21037171370567076,2.7558099498062516,261.2328529808342,27.145606179815815,0.21140377675142322,108.53476254297364,96.02186487581358,0.8083835210874131,0,0
SYN-W003288,SYN-004,rest,1.0162671336865696,0.08007086704332025,1.0530918749982128,17.403236445283454,3.262787482445018,1.9998942487471378,80.36030610736897,98.29971584079296,0.5656453272332143,0,0
SYN-W003289,SYN-009,stumble,0.9934371577717045,0.30053883431281814,2.1482577201028987,236.36794815352454,35.285125470731664,0.18149158375959157,100.09180991179939,96.64313726405771,0.9643269588070752,0,0
SYN-W003290,SYN-069,sit_lie,1.0381988693731783,0.07485246529918782,1.7785633573348119,131.90175125863212,45.99284221445545,0.5584594211488205,73.6127497142252,99.73478144538608,0.8886603277798344,0,0
SYN-W003291,SYN-048,fall,1.096172517155364,0.6222336308703823,4.030887828432567,457.5308645435932,81.64457287235078,0.9444204960809343,88.94892203397264,98.410523358224,0.41168010705389596,1,0
SYN-W003292,SYN-017,stumble,1.0663519586869594,0.2585291008117427,2.2060116122581412,230.4921076477032,25.027557872203975,0.17834429199223986,93.58558903354955,98.40993808007792,0.690984560864463,0,0
SYN-W003293,SYN-076,sit_lie,0.9998807419900189,0.12477316380899747,1.4936640819454188,123.38869445926106,49.76932759844896,0.9961188040919842,88.5389574363652,96.60295522359347,0.6889407163869654,0,1
SYN-W003294,SYN-026,walk,1.0018709770725966,0.07604697886796125,1.663960012199389,75.63866733644502,19.58648871467811,0.06110715622687121,92.9445497395548,99.64359311148907,0.8386510246506053,0,0
SYN-W003295,SYN-071,walk,1.01990117996872,0.2081523651703516,1.6558617576757444,73.9764543716607,13.606072799263085,0.09518319718627839,88.16322475849061,94.77405527200987,0.8396527660462604,0,0
SYN-W003296,SYN-038,sit_lie,0.9987337334329748,0.03994389026932034,1.349023474543598,99.15984151576217,48.567646935540765,0.5238340576171614,94.30613798492985,97.08811994735065,0.530617817204486,0,0
SYN-W003297,SYN-055,walk,0.9770887345147352,0.1385342861674052,1.7171530130176855,97.80333394927985,17.810988829941547,0.03321290830394033,85.19935406892952,97.87479121475938,0.6992037064557485,0,0
SYN-W003298,SYN-029,fall,1.0581577748478643,0.43994684531836425,3.2269137299155473,440.795854835907,33.56365330342699,0.9347017934518767,87.42848553531108,94.58073605002785,0.6517246227113644,1,0
SYN-W003299,SYN-072,rest,0.9778628775915436,0.007425758546549498,0.9189923215097308,12.661505705419753,2.2088549907067576,1.456485347704212,68.95360528177488,96.2227587912417,0.7563552793746625,0,0
SYN-W003300,SYN-052,health_anomaly,0.9834803239567235,0.07981037311953572,1.137682938724761,61.90649775424753,6.1678770387029,0.7894483968634006,90.75901386845217,87.6386869957036,0.5115628758063131,0,1
SYN-W003301,SYN-071,walk,1.0314994221517473,0.1466322868033546,1.899575887020928,116.94960367376436,15.684424007768957,0.09760081959768736,77.86094865020516,94.9493739142431,0.6342963982558455,0,0
SYN-W003302,SYN-052,stumble,1.0824380934821278,0.23190842268069708,2.0445330102781742,261.6260595767468,38.151232486102586,0.24137690385321764,69.1835533152946,97.40732618016101,0.5227567179507705,0,0
SYN-W003303,SYN-050,rest,0.9544941002146127,0.015663706982049178,1.1244119962446455,15.195671911736667,7.655043912055403,1.6124874034408203,77.0205348833888,95.44824766253207,0.7649578526841798,0,0
SYN-W003304,SYN-058,rest,0.9511283428089545,0.05018265742027827,0.8204941424018221,9.033675354737902,5.2810513897265245,2.0,73.81015256190457,97.89178849954291,0.6497885214199739,0,0
SYN-W003305,SYN-017,walk,1.0685666134743597,0.14235788377509115,1.4154782209886774,109.93477292780543,9.02469639114829,0.0242942977729824,84.95551913582032,98.39763726269386,0.7280099900466559,0,0
SYN-W003306,SYN-007,sit_lie,1.0263171838857723,0.0974641428271688,1.749641880748869,147.63745274268254,43.612508739267234,0.548977369590883,76.28349043826768,97.15310165039072,0.7160176645564222,0,0
SYN-W003307,SYN-065,fall,1.2081213960087507,0.34893919642449506,3.41032311339899,313.7907198063624,97.97640495098815,0.6530965902518743,95.72697334953044,96.8491132682478,0.38047809910860964,1,0
SYN-W003308,SYN-067,rest,1.011016620911432,0.06437680738898992,1.1879541091156418,18.447976732511513,0.0,1.6716478524254188,81.21349768549321,98.70100513495723,0.9603088408503162,0,0
SYN-W003309,SYN-023,stumble,1.1207821615017788,0.26844306787349426,2.8877367343103777,260.3882283825158,14.744775238786525,0.24182369071447019,95.13900039214543,98.2356831284254,0.7859091975021825,0,0
SYN-W003310,SYN-036,health_anomaly,0.9261536952147972,0.09583718013794562,1.060747865251431,54.30251324494246,9.615829890284793,0.8400459450205288,160.7321467344981,93.48250412346401,0.838429995122097,0,1
SYN-W003311,SYN-033,rest,1.0476332323955297,0.04965946695104054,1.112105828917076,1.0,2.3886113230663994,1.6946791476323404,66.47278593884333,94.10482653365543,0.5411354988352914,0,0
SYN-W003312,SYN-043,rest,0.9961341616447785,0.04587641660772639,0.9314355546577893,5.756750349901874,6.884596485032837,1.988606232937749,76.08476164201299,98.73858535854002,1.0,0,0
SYN-W003313,SYN-035,walk,1.0906282316517921,0.2160282126921077,2.201073073010654,120.86237895148075,12.382397918224443,0.08866099203675505,78.6099311977899,98.6033773143373,1.0,0,0
SYN-W003314,SYN-024,walk,1.0851372763550895,0.11350779858992492,1.2645713534136136,65.76694049345767,10.081816702830636,0.09870571597696401,81.3275503652291,97.50296150569027,0.574387861111558,0,0
SYN-W003315,SYN-068,rest,1.011093684599697,0.020246075344173435,1.214864208118637,18.203287794321234,1.8072272263629579,2.0,73.84223535499358,98.49130767440106,0.775852802005104,0,0
SYN-W003316,SYN-054,walk,1.0109312354557731,0.11702450175286883,1.4649743408470841,67.11860820150385,15.283713211258132,0.08460995174827339,86.23848289079788,97.73191893637103,1.0,0,0
SYN-W003317,SYN-055,walk,1.04713476011312,0.14839381301133056,1.5188731240850455,71.670750535089,15.225283608586949,0.0590016363777528,94.86094223747243,100.0,0.6465887514074389,0,0
SYN-W003318,SYN-069,rest,0.9482395954345062,0.005,1.0504780554855453,26.762355219531912,4.1134304277930855,1.0575619927126292,68.60853072648362,99.30330600102958,0.8589030317723327,0,0
SYN-W003319,SYN-056,run,1.2010327408546337,0.3176904554871565,2.087904535510986,174.04407598580752,20.374111182404825,0.0,119.2839232469413,96.1766303835647,0.5057073616691968,0,0
SYN-W003320,SYN-062,run,1.1568347091788653,0.08849325043559159,2.9414056555569554,119.30186254695064,20.37420346154049,0.0,163.67954881689062,93.69568384241516,0.7414692901190734,0,0
SYN-W003321,SYN-007,walk,1.019604043705926,0.16703347516853276,1.9428990838786548,99.07177187156861,15.106492142326866,0.01633445058002264,85.37782721526244,96.78297975653396,0.8606846637114594,0,0
SYN-W003322,SYN-077,rest,0.9586659614389298,0.005,1.1394476596361107,1.7865566797486032,3.4647984568148877,1.4473705765897535,76.39882568009155,95.54841019825918,0.9091605832035417,0,0
SYN-W003323,SYN-064,sit_lie,1.0461347190275205,0.05500646675694187,1.509201910740629,127.76190981026801,55.79082977497443,0.2181425024978858,91.54394122281838,97.59662601720959,0.8239655205550503,0,0
SYN-W003324,SYN-002,rest,0.9471955451402236,0.011000561476259921,1.2052192206039996,1.0,6.7159495585517455,1.6029558955438687,60.58274314692121,96.74420580025853,1.0,0,0
SYN-W003325,SYN-055,walk,1.053826692881889,0.13220677144240423,1.9161854292741334,80.51895484512286,12.653080842228915,0.15086002045912467,99.10398454895095,98.36751432758501,0.7097996694541684,0,0
SYN-W003326,SYN-009,run,1.1089296854639636,0.2600269393659374,2.1812030295641636,171.81895262438474,15.285193827222026,0.0,119.17988209849925,94.53671378810323,0.7016665948303489,0,0
SYN-W003327,SYN-070,run,1.186168174932293,0.4161869885505609,2.8409013358130255,180.89528031452912,22.817935282251934,0.13438508752807765,118.5793743591527,95.31016926893352,0.6079848479683306,0,0
SYN-W003328,SYN-076,fall,1.113587031016293,0.44889633016902064,4.2506034353004365,412.79132323673673,54.23279962368477,1.158868190043498,108.87036172914812,96.3192276031849,0.5096894735188989,1,0
SYN-W003329,SYN-048,walk,1.0472711206123246,0.17216891514396532,1.9095407024307485,79.15289030710488,13.101243990091787,0.029346862148534464,70.44195618703745,97.9849107278608,0.6631101916060966,0,0
SYN-W003330,SYN-013,sit_lie,1.0362526450912772,0.11582405149044625,1.5035179091152242,120.88892647740303,30.067219451584933,0.17811693950328827,64.25507525485587,96.64299031002507,0.9850670567890586,0,0
SYN-W003331,SYN-058,rest,1.0865941351297586,0.018621159699590967,1.1676660961275176,7.059102182675987,10.979388278234616,1.4045661899328115,71.14074047060528,97.19925143285863,0.8262791593393105,0,0
SYN-W003332,SYN-057,run,1.080315126822848,0.3743998458291536,2.9470555391108393,279.06735498117683,21.053679300660157,0.0789442591112468,120.67481711838363,97.17689730153826,0.80201839403055,0,0
SYN-W003333,SYN-001,sit_lie,0.968570582721773,0.07568828033560909,1.5166925328946648,109.99982780934242,48.97386761265931,0.4925614803249776,78.3359395665381,95.09362305199758,1.0,0,0
SYN-W003334,SYN-026,walk,1.0515037530996392,0.12770421162062562,1.6682769746027646,59.4227596549503,18.149729122393122,0.07680592116568118,60.78405411204593,98.68800728362528,0.816060177620374,0,0
SYN-W003335,SYN-072,run,1.1598875094878935,0.3911749208848174,2.884274686634658,160.08256229830462,18.76821957159778,0.0,119.18401391166472,95.1762828987853,0.4803445509528177,0,0
SYN-W003336,SYN-056,sit_lie,0.9315196658625964,0.058031445670345135,1.6591226443878955,99.35577065676556,40.08166661548743,0.6670047659660758,84.10521947815313,97.69412766618345,0.7102577086018043,0,0
SYN-W003337,SYN-064,stumble,1.0564502979441655,0.1892829461253948,2.3564370595012742,237.27727733947032,30.40439409106718,0.2158384511520793,119.66652815440938,96.42976168405077,0.8538060779668882,0,0
SYN-W003338,SYN-064,stumble,1.0240947063645265,0.14276845607241723,2.5074508448211446,282.7588417286023,33.11877351618263,0.2767610039239824,114.34229039738452,96.21789948438625,0.7006793665756831,0,0
SYN-W003339,SYN-075,stumble,1.0768619145808245,0.20457126767428352,1.5989032145244062,219.30274991206292,28.86358273866496,0.26925485319024384,97.14002788309746,98.37035226509973,0.8602102777636291,0,0
SYN-W003340,SYN-014,run,1.0572490188907935,0.28920547318886713,2.660292436202175,196.88103354563336,24.255817182025368,0.06142247726488125,118.65088575483098,96.96917160382478,0.5070330106346304,0,0
SYN-W003341,SYN-042,rest,1.0976790506886607,0.02959085073177357,1.2625397620570624,27.94481710244374,6.506296467644966,1.5311253543431231,68.7976480712305,96.93608865477664,0.7460704990247188,0,0
SYN-W003342,SYN-060,run,1.1492064945058929,0.28075617029535327,2.310656508404345,170.97537437212043,15.317891374369593,0.0,96.76660639484557,96.35700781385778,0.5385498560730184,0,0
SYN-W003343,SYN-035,walk,1.126620646018654,0.1676836858924543,2.245660920316297,134.47853464981807,10.18786178391857,0.09269804121056456,91.24911538322986,99.11314679101724,0.9164881457243327,0,0
SYN-W003344,SYN-021,sit_lie,0.9626441247782638,0.07425556994047665,1.5362528871187777,111.85674615292623,45.09963156377313,0.42398684504320594,48.810070066283686,94.94391010638314,0.6760097721615471,0,0
SYN-W003345,SYN-036,rest,1.0623874902696469,0.018926041752998446,0.9744756680750207,4.989855295798366,2.4957459430687328,0.9428956240289743,75.24907552183315,96.22133047760214,0.8842331187302523,0,0
SYN-W003346,SYN-079,rest,1.0225183474785966,0.020591220511904765,1.4654254673335223,7.666222680997136,2.9805481633862088,1.1369528810625433,92.2332307842212,96.3114733505247,0.7176691221428098,0,0
SYN-W003347,SYN-057,sit_lie,1.04661715080386,0.10068676310266557,1.437649776487855,115.95054455682717,44.843403681338174,0.5432690967590759,79.00502092053955,97.28298921972078,1.0,0,0
SYN-W003348,SYN-057,sit_lie,1.0031350552406004,0.12019454058925566,2.0817643518153535,136.98510801582697,51.862551326876115,0.76951925879501,61.22939097391416,99.13791449667652,0.7440868293118557,0,0
SYN-W003349,SYN-017,fall,1.1283145535010264,0.5780182410554355,3.8268131397706493,319.3812401843414,69.86234579215652,0.8831262138806113,95.2098993526867,98.42126129229118,0.3453820583901136,1,0
SYN-W003350,SYN-052,walk,1.034266250929128,0.12744113447432714,1.3417942166406658,71.71492377086554,11.301644866431982,0.074993239245098,64.37130470874915,97.6017413530886,0.4123914419227317,0,0
SYN-W003351,SYN-039,run,1.1128314995097635,0.26422750685705,2.3197168671507464,199.42296663341966,18.188281476299075,0.0,109.10647253981503,95.64839078788437,0.9482044551846789,0,0
SYN-W003352,SYN-067,rest,1.0241976991141686,0.030383358677683544,1.0620445033759527,10.22849707267748,0.0,2.0,75.40019344072101,99.35909434499182,0.7559849104440843,0,0
SYN-W003353,SYN-070,rest,0.9600872476201533,0.030417225713017526,1.2891747792122028,15.5084622823646,0.8327879396193714,2.0,63.19909950935305,96.67745084139898,0.7760672280607136,0,0
SYN-W003354,SYN-045,rest,0.9440369540996927,0.03129976906071265,1.088089016561539,11.528054423522718,1.5127575758806269,1.7989083232012368,85.3477565362599,96.87746076266458,0.8164044536506794,0,0
SYN-W003355,SYN-023,walk,1.0373306445892667,0.11847704350866713,1.6272253746218222,99.86280032532406,6.37412088213865,0.09682086783430394,98.72725436620185,98.5371008351274,0.8616366573319653,0,0
SYN-W003356,SYN-076,sit_lie,1.0950099542942398,0.12925868529182424,1.4097701928159785,122.3229335588965,51.642749858323526,0.5845544287170549,87.25982969703868,97.42082129054984,0.6516950292539715,0,0
SYN-W003357,SYN-045,sit_lie,1.0363672143743567,0.04550913652370853,1.5966064161994042,131.44997515288145,64.79712342214776,0.5947604323670878,85.00335988062247,96.99756010791722,0.8287511809276032,0,0
SYN-W003358,SYN-080,walk,1.1203980229623334,0.1597026808813794,1.8546920681558465,109.0798261330105,14.515182833330226,0.07421765861663525,91.83404571867605,97.19013141656612,0.7603610271840585,0,0
SYN-W003359,SYN-033,fall,1.0906819614527277,0.5440186019201373,3.8530144169797054,304.22990670544357,91.51853062934711,0.7603760937915256,86.71285359049969,97.84587547610272,0.23672188092732588,1,0
SYN-W003360,SYN-059,rest,1.0027058993384244,0.027513491377701402,1.05192232550924,5.3090260131822795,6.298717516548284,1.7551889407083157,68.24481886589913,97.94019982596808,0.527104144826293,0,0
